Numero_expedient,Descripcio_dia_setmana,NK_Any,Mes_any,Dia_mes,Hora_dia,Descripcio_torn,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2019S005759    ,Dissabte,2019,7,20,1,Nit,1,0,1,2,2.16910430026589,41.3821327858482
2019S005760    ,Dissabte,2019,7,20,1,Nit,1,0,1,2,2.17509877828944,41.3744732092835
2019S005761    ,Divendres,2019,7,19,22,Nit,2,0,2,1,2.17031745062178,41.4432141892532
2019S005762    ,Dissabte,2019,7,20,2,Nit,0,0,0,1,2.15564780339248,41.4252949783086
2019S005763    ,Dissabte,2019,7,20,2,Nit,0,0,0,2,2.17278513304726,41.38134377424
2019S005764    ,Dissabte,2019,7,20,6,Matí,2,0,2,2,2.18783519537825,41.448465275591
2019S005765    ,Dissabte,2019,7,20,13,Matí,1,0,1,1,2.18488596210574,41.4465733223666
2019S005766    ,Dissabte,2019,7,20,7,Matí,3,0,3,2,2.1761693782538,41.3958106396284
2019S005767    ,Dissabte,2019,7,20,8,Matí,1,0,1,2,2.14773825911011,41.3744030704754
2019S005768    ,Dissabte,2019,7,20,9,Matí,2,0,2,2,2.17296780711113,41.391541668281
2019S005769    ,Dissabte,2019,7,20,10,Matí,1,0,1,2,2.15590939724315,41.410824219873
2019S005770    ,Dissabte,2019,7,20,8,Matí,0,1,1,1,2.19535037407791,41.3874021215833
2019S005771    ,Dissabte,2019,7,20,11,Matí,1,0,1,2,2.13564109632214,41.3827445032869
2019S005772    ,Dissabte,2019,7,20,15,Tarda,0,0,0,2,2.17877494270645,41.4456840694056
2019S005773    ,Dissabte,2019,7,20,15,Tarda,1,0,1,2,2.1562398091111,41.4029869760334
2019S005774    ,Dissabte,2019,7,20,15,Tarda,1,0,1,2,2.16354968313522,41.3933437049724
2019S005775    ,Dissabte,2019,7,20,17,Tarda,2,0,2,2,2.17438821688673,41.3745216174062
2019S005776    ,Dissabte,2019,7,20,16,Tarda,0,0,0,2,2.15922072149571,41.3943163886122
2019S005777    ,Dissabte,2019,7,20,18,Tarda,0,2,2,2,2.16178658319378,41.3901760288465
2019S005778    ,Dissabte,2019,7,20,21,Tarda,1,0,1,2,2.12082531897072,41.3780160426354
2019S005779    ,Dissabte,2019,7,20,22,Nit,3,0,3,2,2.2008095389723,41.4353269711928
2019S005780    ,Dissabte,2019,7,20,22,Nit,0,0,0,4,2.13181035661617,41.4160702949559
2019S005781    ,Dissabte,2019,7,20,23,Nit,1,0,1,2,2.15797811418899,41.3821107225153
2019S005782    ,Dissabte,2019,7,20,21,Tarda,2,0,2,2,2.1627150956921,41.3791671639323
2019S005783    ,Diumenge,2019,7,21,9,Matí,1,0,1,2,2.14028208916548,41.3752282602667
2019S005784    ,Diumenge,2019,7,21,10,Matí,1,0,1,2,2.14520033420884,41.3858515047962
2019S005785    ,Diumenge,2019,7,21,14,Tarda,1,0,1,1,2.16290272579689,41.3851449554512
2019S005786    ,Diumenge,2019,7,21,15,Tarda,2,0,2,1,2.15685333153219,41.3831844575854
2019S005787    ,Diumenge,2019,7,21,16,Tarda,1,0,1,2,2.15688805440143,41.3830887829783
2019S005788    ,Diumenge,2019,7,21,17,Tarda,1,0,1,2,2.17460126851506,41.4447823780955
2019S005789    ,Diumenge,2019,7,21,19,Tarda,1,0,1,2,2.17461083790694,41.3798402138121
2019S005790    ,Diumenge,2019,7,21,19,Tarda,0,0,0,4,2.1773748018449,41.4251238024283
2019S005791    ,Diumenge,2019,7,21,18,Tarda,6,0,6,3,2.20309381622809,41.3935311591171
2019S005792    ,Diumenge,2019,7,21,19,Tarda,1,0,1,2,2.20480901343625,41.3967378665616
2019S005793    ,Diumenge,2019,7,21,22,Nit,1,1,2,1,2.1692808375598,41.3748015602149
2019S005794    ,Diumenge,2019,7,21,21,Tarda,1,0,1,2,2.16189680348303,41.3867535637386
2019S005795    ,Dilluns,2019,7,22,2,Nit,2,0,2,1,2.17880226567678,41.375940439301
2019S005796    ,Dilluns,2019,7,22,5,Nit,1,0,1,2,2.14607071058564,41.3454674127667
2019S005797    ,Dilluns,2019,7,22,7,Matí,1,0,1,2,2.16367000782858,41.4041491355945
2019S005798    ,Dilluns,2019,7,22,8,Matí,1,0,1,2,2.18035456455632,41.3994145787789
2019S005799    ,Dilluns,2019,7,22,9,Matí,1,0,1,2,2.190769568029,41.4387918078787
2019S005800    ,Dilluns,2019,7,22,10,Matí,1,0,1,2,2.14065895514325,41.4046045876177
2019S005801    ,Dilluns,2019,7,22,10,Matí,1,0,1,2,2.14253837319344,41.401660584101
2019S005802    ,Dilluns,2019,7,22,11,Matí,2,0,2,2,2.16483941739376,41.3874620457558
2019S005803    ,Dilluns,2019,7,22,10,Matí,0,0,0,1,2.18837959152817,41.4254615589047
2019S005804    ,Dilluns,2019,7,22,11,Matí,1,0,1,2,2.16254632036485,41.3857785560472
2019S005805    ,Dilluns,2019,7,22,11,Matí,1,0,1,2,2.16728742154417,41.3973447941678
2019S005806    ,Dilluns,2019,7,22,12,Matí,1,0,1,2,2.18755156177416,41.3825133926489
2019S005807    ,Dilluns,2019,7,22,13,Matí,1,0,1,2,2.20298995073303,41.4467255817778
2019S005808    ,Dilluns,2019,7,22,15,Tarda,1,0,1,3,2.16429482350653,41.3987925639482
2019S005809    ,Dilluns,2019,7,22,14,Tarda,1,0,1,2,2.20588937710193,41.3953961974108
2019S005810    ,Dilluns,2019,7,22,15,Tarda,3,0,3,3,2.14264263637328,41.3991072253443
2019S005811    ,Dilluns,2019,7,22,9,Matí,0,0,0,1,2.21836445113161,41.4123754639386
2019S005812    ,Dijous,2019,5,30,18,Tarda,0,0,0,2,2.14516286732121,41.3442911420557
2019S005813    ,Dilluns,2019,7,22,18,Tarda,2,0,2,2,2.17226757188048,41.3750217879252
2019S005814    ,Dilluns,2019,7,22,18,Tarda,1,0,1,2,2.15434288072137,41.3517357266581
2019S005815    ,Dilluns,2019,7,22,19,Tarda,1,0,1,2,2.1669363372415,41.4154481850664
2019S005816    ,Divendres,2019,4,19,4,Nit,0,0,0,1,2.20315533013382,41.3929996970406
2019S005817    ,Dissabte,2019,6,29,17,Tarda,0,0,0,1,2.13649109906248,41.3479717981622
2019S005818    ,Dilluns,2019,7,22,20,Tarda,1,0,1,2,2.16164618324221,41.3896251034093
2019S005819    ,Dilluns,2019,7,22,20,Tarda,1,0,1,2,2.16092499095207,41.3856682029994
2019S005820    ,Dilluns,2019,7,22,18,Tarda,1,0,1,2,2.20150718207284,41.4429178044581
2019S005821    ,Dilluns,2019,7,22,18,Tarda,1,0,1,2,2.17729896475207,41.396643890693
2019S005822    ,Dilluns,2019,7,22,18,Tarda,1,0,1,2,2.16639814699565,41.3763616980106
2019S005823    ,Dilluns,2019,7,22,21,Tarda,1,0,1,2,2.12477371309399,41.3893605323017
2019S005824    ,Dilluns,2019,7,22,18,Tarda,1,0,1,1,2.15859000562168,41.4099498730847
2019S005825    ,Dilluns,2019,7,22,17,Tarda,1,0,1,2,2.14169423415603,41.3471227657695
2019S005826    ,Dilluns,2019,7,22,20,Tarda,1,0,1,2,2.14082245304177,41.3841707214495
2019S005827    ,Dilluns,2019,7,22,23,Nit,1,0,1,2,2.16259178376687,41.3890675848236
2019S005828    ,Dimarts,2019,7,23,6,Matí,1,0,1,2,2.14474986335942,41.3854357078572
2019S005829    ,Dilluns,2019,7,22,14,Tarda,2,0,2,1,2.11507218108135,41.3830838279729
2019S005830    ,Dimarts,2019,7,23,8,Matí,1,0,1,2,2.18722092248868,41.4025785894011
2019S005831    ,Dimarts,2019,7,23,8,Matí,1,0,1,2,2.18019695212583,41.4159031959072
2019S005832    ,Dimarts,2019,7,23,9,Matí,1,0,1,2,2.16238734979433,41.4022808590773
2019S005833    ,Dimarts,2019,7,23,10,Matí,1,0,1,2,2.14773825911011,41.3744030704754
2019S005834    ,Dimarts,2019,7,23,9,Matí,1,0,1,2,2.15646879964072,41.3748391397949
2019S005835    ,Dimarts,2019,7,23,11,Matí,1,0,1,2,2.14279228418428,41.4137706462466
2019S005836    ,Dimarts,2019,7,23,11,Matí,1,0,1,2,2.12298252604917,41.3753469422702
2019S005837    ,Dimarts,2019,7,23,11,Matí,1,0,1,2,2.16903398694176,41.4128314894427
2019S005838    ,Dimarts,2019,7,23,9,Matí,1,0,1,2,2.13957020587349,41.41956066781
2019S005839    ,Dimarts,2019,7,23,11,Matí,1,0,1,2,2.16529397471199,41.4012478475714
2019S005840    ,Dimarts,2019,7,23,11,Matí,1,0,1,2,2.17648483481128,41.4005849305563
2019S005841    ,Dimarts,2019,7,23,12,Matí,2,0,2,2,2.17287244434068,41.3749722729597
2019S005842    ,Dimarts,2019,7,23,10,Matí,1,0,1,2,2.17975768843837,41.4459948082892
2019S005843    ,Dimarts,2019,7,23,12,Matí,1,0,1,2,2.16022286477685,41.4295810180706
2019S005844    ,Dimarts,2019,7,23,14,Tarda,1,0,1,2,2.20429750256199,41.422231562329
2019S005845    ,Dimarts,2019,7,23,16,Tarda,1,0,1,3,2.14777701640632,41.3798708663403
2019S005846    ,Dimarts,2019,7,23,14,Tarda,1,0,1,2,2.13237227850151,41.406232269572
2019S005847    ,Dimarts,2019,7,23,13,Matí,2,0,2,2,2.14381080286934,41.3902913745456
2019S005848    ,Dimarts,2019,7,23,16,Tarda,1,0,1,2,2.14755445082886,41.3735065502561
2019S005849    ,Dimarts,2019,7,23,12,Matí,1,0,1,1,2.1883796944406,41.4419406020106
2019S005850    ,Dimarts,2019,7,23,18,Tarda,1,0,1,2,2.17407630995599,41.3879175701664
2019S005851    ,Dimarts,2019,7,23,17,Tarda,1,0,1,3,2.16472915127109,41.3748166194487
2019S005852    ,Dimarts,2019,7,23,17,Tarda,1,0,1,2,2.11155283707471,41.3850249158244
2019S005853    ,Dimarts,2019,7,23,14,Tarda,1,0,1,2,2.12840648571927,41.3803743028374
2019S005854    ,Dimarts,2019,7,23,17,Tarda,1,0,1,2,2.19450015809554,41.3867681749666
2019S005855    ,Dimarts,2019,7,23,20,Tarda,2,0,2,1,2.16665327849089,41.4012421183068
2019S005856    ,Dimarts,2019,7,23,17,Tarda,1,0,1,1,2.18319814297446,41.383404752233
2019S005857    ,Dimarts,2019,7,23,19,Tarda,1,0,1,2,2.16983335396531,41.3961878157598
2019S005858    ,Dimarts,2019,7,23,20,Tarda,1,0,1,1,2.16332926373232,41.3748222122376
2019S005859    ,Dimarts,2019,7,16,21,Tarda,2,0,2,1,2.15179833870003,41.3995546581694
2019S005860    ,Dimarts,2019,7,23,13,Matí,1,0,1,2,2.17527990363309,41.3932070709648
2019S005861    ,Dimarts,2019,7,23,12,Matí,1,0,1,1,2.16883210392069,41.3893637790526
2019S005862    ,Dimarts,2019,7,23,21,Tarda,1,0,1,2,2.16380974998587,41.3947324657396
2019S005863    ,Dimarts,2019,7,23,20,Tarda,1,0,1,2,2.13361431126069,41.3958699833354
2019S005864    ,Dimarts,2019,7,23,22,Nit,2,0,2,2,2.13569869354304,41.37548630545
2019S005865    ,Dimarts,2019,7,23,23,Nit,1,0,1,2,2.1864613610891,41.4365024685441
2019S005866    ,Dimarts,2019,7,23,15,Tarda,1,0,1,2,2.17573931834902,41.4121988566847
2019S005867    ,Dimecres,2019,7,24,1,Nit,2,0,2,2,2.17690617195361,41.4202711545162
2019S005868    ,Dimecres,2019,7,24,9,Matí,1,0,1,2,2.1762167500232,41.3747848591843
2019S005869    ,Divendres,2019,7,19,22,Nit,0,0,0,2,2.20042603460556,41.4486381509769
2019S005870    ,Dilluns,2019,7,15,20,Tarda,1,0,1,2,2.17200709757976,41.4151281887754
2019S005871    ,Dimecres,2019,7,24,10,Matí,2,0,2,2,2.14924063282502,41.3905540440976
2019S005872    ,Dimecres,2019,7,24,9,Matí,1,0,1,2,2.12222847287477,41.3855452428456
2019S005873    ,Dimecres,2019,7,24,11,Matí,1,0,1,2,2.16178658319378,41.3901760288465
2019S005874    ,Dimecres,2019,7,24,10,Matí,2,0,2,2,2.18677662816504,41.3820875415476
2019S005875    ,Dimecres,2019,7,24,0,Nit,1,0,1,2,2.16272386891292,41.3752010751405
2019S005876    ,Dimecres,2019,7,24,12,Matí,1,0,1,2,2.16735204336809,41.3908662334268
2019S005877    ,Dimecres,2019,7,24,12,Matí,1,0,1,1,2.14327237027834,41.3928839311711
2019S005878    ,Diumenge,2019,7,21,4,Nit,0,0,0,1,2.11569940291176,41.3767940891101
2019S005879    ,Dimecres,2019,7,24,14,Tarda,1,0,1,2,2.17892851523334,41.4030817721174
2019S005880    ,Dimecres,2019,7,24,14,Tarda,2,0,2,1,2.17523574495762,41.4171998373235
2019S005881    ,Dimecres,2019,7,24,14,Tarda,1,0,1,2,2.19294718621625,41.3853791564299
2019S005882    ,Dimecres,2019,7,24,15,Tarda,1,0,1,2,2.16529397471199,41.4012478475714
2019S005883    ,Dimecres,2019,7,24,12,Matí,1,0,1,1,2.16560701686182,41.4027369689438
2019S005884    ,Dimecres,2019,7,24,16,Tarda,1,0,1,3,2.16666627862073,41.3933978456471
2019S005885    ,Dimecres,2019,7,24,15,Tarda,3,0,3,4,2.10500779455779,41.3859026751932
2019S005886    ,Dimecres,2019,7,24,14,Tarda,1,0,1,1,2.13993989628016,41.368543088008
2019S005887    ,Dimecres,2019,7,24,17,Tarda,1,0,1,2,2.15104462561995,41.4001940286549
2019S005888    ,Dimecres,2019,7,24,16,Tarda,1,0,1,2,2.18802630635384,41.449796286675
2019S005889    ,Dimecres,2019,7,24,20,Tarda,3,0,3,2,2.16305777183824,41.3852627294206
2019S005890    ,Dimecres,2019,7,24,17,Tarda,1,0,1,2,2.16790466031618,41.3752643271387
2019S005891    ,Dimecres,2019,7,24,19,Tarda,1,0,1,1,2.13679936400102,41.3571927080667
2019S005892    ,Dimecres,2019,7,24,22,Nit,1,0,1,2,2.12234250050809,41.400542706319
2019S005893    ,Dimecres,2019,7,24,18,Tarda,1,0,1,2,2.15625381067404,41.392248817756
2019S005894    ,Dimecres,2019,7,24,20,Tarda,2,0,2,2,2.12867337343846,41.3882606012918
2019S005895    ,Dimecres,2019,7,24,18,Tarda,1,0,1,2,2.19810150665774,41.4116816108822
2019S005896    ,Dimecres,2019,7,24,23,Nit,1,0,1,3,2.16256549040492,41.375522118563
2019S005897    ,Dimecres,2019,7,24,6,Matí,1,0,1,1,2.14305575577221,41.3976462412143
2019S005898    ,Dijous,2019,7,25,0,Nit,4,0,4,1,2.12495368173864,41.3757507996507
2019S005899    ,Dijous,2019,7,25,8,Matí,1,0,1,2,2.21035671073183,41.4076064009507
2019S005900    ,Dijous,2019,7,25,8,Matí,2,0,2,2,2.11693349364151,41.385370246567
2019S005901    ,Dijous,2019,7,25,9,Matí,2,0,2,2,2.14773825911011,41.3744030704754
2019S005902    ,Dijous,2019,7,25,9,Matí,4,0,4,4,2.20907522719,41.4199162844709
2019S005903    ,Dijous,2019,7,25,10,Matí,1,0,1,2,2.1394907833887,41.3977258310256
2019S005904    ,Dijous,2019,7,25,8,Matí,1,0,1,2,2.16744360336806,41.3892211513583
2019S005905    ,Dijous,2019,7,25,10,Matí,1,0,1,2,2.1808523130043,41.3940999700062
2019S005906    ,Dijous,2019,7,25,10,Matí,1,0,1,2,2.19487538677727,41.3870368805463
2019S005907    ,Dijous,2019,7,25,13,Matí,1,0,1,2,2.16428952618939,41.4113338749676
2019S005908    ,Dijous,2019,7,25,14,Tarda,1,0,1,1,2.13822205901019,41.3907802777037
2019S005909    ,Dijous,2019,7,25,16,Tarda,1,0,1,2,2.17099525747257,41.3915818777405
2019S005910    ,Dijous,2019,7,25,16,Tarda,0,0,0,1,2.17601414707971,41.3783593611252
2019S005911    ,Dijous,2019,7,25,16,Tarda,1,0,1,2,2.14582351294013,41.4112990499577
2019S005912    ,Dijous,2019,7,25,15,Tarda,1,0,1,2,2.15576332111127,41.4231768450806
2019S005913    ,Dijous,2019,7,25,16,Tarda,2,0,2,2,2.15269547671791,41.3931121501938
2019S005914    ,Dijous,2019,7,25,15,Tarda,1,0,1,1,2.14640346184121,41.3877123606657
2019S005915    ,Dijous,2019,7,25,19,Tarda,0,0,0,2,2.16233969076804,41.3901453783707
2019S005916    ,Dijous,2019,7,25,17,Tarda,1,0,1,2,2.16205070179463,41.3940023184998
2019S005917    ,Dijous,2019,7,25,20,Tarda,1,0,1,2,2.13787474742273,41.3915107884427
2019S005918    ,Dijous,2019,7,25,18,Tarda,2,0,2,2,2.20291888131092,41.446722297075
2019S005919    ,Dijous,2019,7,25,17,Tarda,1,0,1,2,2.15958844329157,41.3862910396241
2019S005920    ,Dijous,2019,7,25,22,Nit,0,0,0,2,2.13750796275129,41.4157689788847
2019S005921    ,Dijous,2019,7,25,17,Tarda,3,0,3,2,2.17508086399807,41.4001886356509
2019S005922    ,Dijous,2019,7,25,20,Tarda,1,0,1,2,2.17380867924937,41.3891326410491
2019S005923    ,Dijous,2019,7,25,17,Tarda,1,0,1,2,2.15477564510421,41.3950917846826
2019S005924    ,Divendres,2019,7,26,1,Nit,1,0,1,2,2.159826430717,41.3915227521672
2019S005925    ,Divendres,2019,7,26,2,Nit,0,1,1,2,2.136839042355,41.3848818580291
2019S005926    ,Divendres,2019,7,26,4,Nit,0,0,0,2,2.16661264094319,41.3951341753591
2019S005927    ,Dijous,2019,7,25,16,Tarda,4,0,4,5,2.14160494201537,41.4238414821902
2019S005928    ,Dimecres,2019,7,24,13,Matí,1,0,1,2,2.18147022515577,41.4152544530222
2019S005929    ,Divendres,2019,7,26,9,Matí,1,0,1,1,2.17682795643178,41.3735591770867
2019S005930    ,Divendres,2019,7,26,7,Matí,2,0,2,2,2.1616929036431,41.3968622651819
2019S005931    ,Divendres,2019,7,26,7,Matí,0,0,0,1,2.12024997664652,41.3996727349516
2019S005932    ,Divendres,2019,7,26,9,Matí,1,0,1,2,2.15376140195895,41.4387480902094
2019S005933    ,Divendres,2019,7,26,12,Matí,1,0,1,2,2.14066629597272,41.404283529206
2019S005934    ,Divendres,2019,7,26,12,Matí,1,0,1,1,2.11977905237063,41.3957597465851
2019S005935    ,Divendres,2019,7,26,8,Matí,1,0,1,2,2.1299131462917,41.3720079906422
2019S005936    ,Divendres,2019,7,26,12,Matí,1,0,1,1,2.1591057814936,41.400468233579
2019S005937    ,Divendres,2019,7,26,13,Matí,2,0,2,3,2.1526638275293,41.3799265926777
2019S005938    ,Divendres,2019,7,26,9,Matí,1,0,1,1,2.13732361906288,41.3331121855187
2019S005939    ,Divendres,2019,7,26,14,Tarda,1,0,1,2,2.15628700991464,41.380133815556
2019S005940    ,Divendres,2019,7,26,14,Tarda,1,0,1,2,2.16244976320525,41.3922767926152
2019S005941    ,Divendres,2019,7,26,15,Tarda,1,0,1,2,2.14332639311047,41.3908464983068
2019S005942    ,Divendres,2019,7,26,15,Tarda,1,0,1,2,2.16533802593387,41.3955987255116
2019S005943    ,Divendres,2019,7,26,18,Tarda,1,0,1,1,2.17998099376612,41.3907810167172
2019S005944    ,Divendres,2019,7,26,17,Tarda,1,0,1,2,2.18824315603454,41.3782648729733
2019S005945    ,Divendres,2019,7,26,16,Tarda,1,0,1,2,2.13793750581116,41.3907078883362
2019S005946    ,Divendres,2019,7,26,13,Matí,1,0,1,2,2.13697384396236,41.3621290192822
2019S005947    ,Divendres,2019,7,26,19,Tarda,1,0,1,2,2.18021620103646,41.4015242073827
2019S005948    ,Divendres,2019,7,26,20,Tarda,0,0,0,3,2.1034808885851,41.3848635840566
2019S005949    ,Divendres,2019,7,26,19,Tarda,1,0,1,2,2.18350959095166,41.3895502061065
2019S005950    ,Divendres,2019,7,26,20,Tarda,1,0,1,1,2.18959673511217,41.3750980300974
2019S005951    ,Divendres,2019,7,26,22,Nit,1,0,1,2,2.13288062390202,41.3689761502517
2019S005952    ,Divendres,2019,7,26,16,Tarda,2,0,2,1,2.13118754433131,41.3836022454581
2019S005953    ,Divendres,2019,7,26,19,Tarda,1,0,1,2,2.22203248463389,41.4089525639665
2019S005954    ,Divendres,2019,7,26,23,Nit,1,0,1,1,2.16083880296009,41.3748273160433
2019S005955    ,Divendres,2019,7,26,23,Nit,1,0,1,2,2.18389533904341,41.4239568609808
2019S005956    ,Divendres,2019,7,26,20,Tarda,1,0,1,2,2.16790466031618,41.3752643271387
2019S005957    ,Dissabte,2019,7,27,0,Nit,1,0,1,2,2.17001609758326,41.3751906729177
2019S005958    ,Dissabte,2019,7,27,2,Nit,0,0,0,2,2.18246966644507,41.4234821386582
2019S005959    ,Dijous,2019,7,25,17,Tarda,1,0,1,2,2.19036874735712,41.3937155157943
2019S005960    ,Dissabte,2019,7,27,6,Matí,2,0,2,2,2.19771651878595,41.417220630546
2019S005961    ,Dissabte,2019,7,27,7,Matí,1,0,1,2,2.12806251136232,41.390223641046
2019S005962    ,Dissabte,2019,7,27,8,Matí,1,0,1,2,2.13233178309967,41.3711188449815
2019S005963    ,Dimecres,2019,7,24,20,Tarda,1,0,1,1,2.16207601877985,41.3831446048671
2019S005964    ,Dissabte,2019,7,27,6,Matí,1,0,1,1,2.13824157267098,41.4016638801858
2019S005965    ,Dissabte,2019,7,27,14,Tarda,3,0,3,3,2.20553425981977,41.3971420852271
2019S005966    ,Dissabte,2019,7,27,14,Tarda,1,0,1,2,2.17534683614724,41.3944982225538
2019S005967    ,Dissabte,2019,7,27,14,Tarda,3,0,3,3,2.14187822775502,41.3751947772199
2019S005968    ,Dissabte,2019,7,27,15,Tarda,2,0,2,2,2.15016491716551,41.393378030909
2019S005969    ,Dissabte,2019,7,27,15,Tarda,1,0,1,2,2.18066886097044,41.4130386077452
2019S005970    ,Dissabte,2019,7,27,18,Tarda,2,0,2,2,2.19859905007394,41.4063041506781
2019S005971    ,Dissabte,2019,7,27,18,Tarda,1,0,1,2,2.18833295672546,41.3933156552498
2019S005972    ,Dissabte,2019,7,27,18,Tarda,1,0,1,2,2.20922081048271,41.4354141016922
2019S005973    ,Dimecres,2019,7,24,23,Nit,2,0,2,1,2.11016831640163,41.412055193683
2019S005974    ,Dissabte,2019,7,27,20,Tarda,2,0,2,2,2.18167922167316,41.3991542361143
2019S005975    ,Dissabte,2019,7,27,22,Nit,1,0,1,2,2.15348109953105,41.3983857313666
2019S005976    ,Dissabte,2019,7,27,22,Nit,2,0,2,1,2.18237991811068,41.40893206303
2019S005977    ,Dissabte,2019,7,27,14,Tarda,2,0,2,1,2.2051466674355,41.3966721936933
2019S005978    ,Dissabte,2019,7,27,22,Nit,1,0,1,2,2.1681120236916,41.3999677694896
2019S005979    ,Diumenge,2019,7,28,0,Nit,1,0,1,2,2.14342857823169,41.3902878090847
2019S005980    ,Diumenge,2019,7,28,3,Nit,1,0,1,2,2.1584972875335,41.3859034920866
2019S005981    ,Diumenge,2019,7,28,11,Matí,1,0,1,2,2.13229836657157,41.3891790080058
2019S005982    ,Diumenge,2019,7,28,13,Matí,1,0,1,1,2.14260896207985,41.393404931704
2019S005983    ,Diumenge,2019,7,28,16,Tarda,1,0,1,2,2.13600368786179,41.3648092006512
2019S005984    ,Dissabte,2019,7,27,15,Tarda,2,0,2,5,2.16348755555508,41.4106973499339
2019S005985    ,Diumenge,2019,7,28,15,Tarda,1,0,1,2,2.17099525747257,41.3915818777405
2019S005986    ,Diumenge,2019,7,28,19,Tarda,1,0,1,1,2.16665327849089,41.4012421183068
2019S005987    ,Diumenge,2019,7,28,19,Tarda,1,0,1,2,2.19511841979827,41.4165280106909
2019S005988    ,Diumenge,2019,7,28,20,Tarda,2,0,2,3,2.1767311425609,41.445606048887
2019S005989    ,Diumenge,2019,7,28,20,Tarda,2,0,2,3,2.18212847434743,41.4462605613165
2019S005990    ,Diumenge,2019,7,28,22,Nit,1,0,1,1,2.18166472014351,41.4483174197113
2019S005991    ,Diumenge,2019,7,28,19,Tarda,1,0,1,1,2.15622897623065,41.4162419779265
2019S005992    ,Diumenge,2019,7,28,20,Tarda,1,0,1,1,2.15240047771385,41.4260021357592
2019S005993    ,Diumenge,2019,7,28,22,Nit,1,0,1,1,2.14133380897681,41.3798651193455
2019S005994    ,Diumenge,2019,7,28,22,Nit,1,0,1,1,2.12880781290101,41.4318807181619
2019S005995    ,Diumenge,2019,7,28,23,Nit,0,0,0,2,2.14907309567967,41.4108539361415
2019S005996    ,Dilluns,2019,7,29,5,Nit,0,0,0,2,2.13993989628016,41.368543088008
2019S005997    ,Dilluns,2019,7,29,7,Matí,1,0,1,3,2.20133590558376,41.391814676427
2019S005998    ,Dilluns,2019,7,29,7,Matí,1,0,1,2,2.20222611931983,41.3924164228684
2019S005999    ,Dilluns,2019,7,29,7,Matí,1,0,1,2,2.19466855431579,41.4091329505155
2019S006000    ,Dilluns,2019,7,29,8,Matí,1,0,1,1,2.16049626960562,41.3804388790691
2019S006001    ,Dilluns,2019,7,29,8,Matí,1,0,1,2,2.16091365096688,41.3957492148186
2019S006002    ,Dilluns,2019,7,29,8,Matí,3,0,3,2,2.14038758957074,41.4212691691086
2019S006003    ,Dilluns,2019,7,29,9,Matí,1,0,1,2,2.10904540879997,41.3938042234132
2019S006004    ,Dilluns,2019,7,29,8,Matí,1,0,1,2,2.17046339300004,41.4039484515101
2019S006005    ,Dilluns,2019,7,29,9,Matí,1,0,1,2,2.13716297736767,41.3664464446968
2019S006006    ,Dilluns,2019,7,29,10,Matí,1,0,1,1,2.13461777698037,41.3944829199444
2019S006007    ,Dilluns,2019,7,29,11,Matí,1,0,1,2,2.14168884161227,41.3567789980285
2019S006008    ,Dilluns,2019,7,29,10,Matí,1,0,1,1,2.20913339587687,41.4174791066858
2019S006009    ,Dilluns,2019,7,29,11,Matí,1,0,1,1,2.16810128750507,41.3798599001778
2019S006010    ,Dilluns,2019,7,29,8,Matí,1,0,1,2,2.17093274805051,41.3911827592433
2019S006011    ,Dilluns,2019,7,29,11,Matí,1,0,1,2,2.13008708543195,41.3902632857462
2019S006012    ,Dilluns,2019,7,29,13,Matí,1,0,1,2,2.1134936822494,41.333183123327
2019S006013    ,Dilluns,2019,7,29,11,Matí,1,0,1,1,2.12303096925619,41.3907890771852
2019S006014    ,Dilluns,2019,7,29,10,Matí,1,0,1,1,2.18371918864157,41.4285808021393
2019S006015    ,Dilluns,2019,7,29,11,Matí,1,0,1,2,2.15843321942664,41.4254330241448
2019S006016    ,Dilluns,2019,7,29,13,Matí,1,0,1,2,2.16213784119058,41.3922000303431
2019S006017    ,Dilluns,2019,7,29,14,Tarda,1,0,1,2,2.1483132922797,41.3799324845055
2019S006018    ,Dilluns,2019,7,29,13,Matí,2,0,2,2,2.18830555320499,41.3940857760148
