Numero_expedient,Any,Mes_any,Dia_mes,Hora_dia,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2018S003130    ,2018,4,23,16,1,0,1,2,2.147177,41.39782
2018S009772    ,2018,12,21,19,1,0,1,2,2.128006,41.397787
2018S004033    ,2018,5,24,23,1,0,1,2,2.128006,41.397787
2018S007709    ,2018,10,10,18,1,0,1,2,2.161703,41.398179
2018S007229    ,2018,9,26,15,2,0,2,1,2.165288,41.398211
2018S004626    ,2018,6,17,20,2,0,2,2,2.207447,41.398462
2018S009802    ,2018,12,22,23,0,1,1,1,2.20352,41.398487
2018S009528    ,2018,12,13,21,1,0,1,2,2.11752,41.397912
2018S005097    ,2018,7,2,20,2,0,2,2,2.117142,41.397691
2018S003858    ,2018,5,17,21,1,0,1,1,2.117142,41.397691
2018S009294    ,2018,12,5,2,1,0,1,2,2.11752,41.397912
2018S003057    ,2018,4,20,20,1,0,1,2,2.175427,41.398385
2018S003587    ,2018,5,8,21,0,1,1,2,2.175427,41.398385
2018S007027    ,2018,9,19,8,1,0,1,2,2.157582,41.398171
2018S003906    ,2018,5,19,22,1,0,1,2,2.180078,41.398285
2018S006918    ,2018,9,13,21,1,0,1,2,2.130136,41.397786
2018S006455    ,2018,8,24,16,1,0,1,2,2.135364,41.397778
2018S006473    ,2018,8,25,19,0,0,0,2,2.133436,41.398135
2018S008271    ,2018,10,29,13,1,0,1,2,2.133436,41.398135
2018S001213    ,2018,2,14,9,1,0,1,3,2.132853,41.397779
2018S001812    ,2018,3,6,9,1,0,1,2,2.149226,41.398169
2018S000460    ,2018,1,18,11,1,0,1,1,2.167625,41.39831
2018S004427    ,2018,6,8,17,1,0,1,2,2.13741,41.397785
2018S003051    ,2018,4,19,22,1,0,1,1,2.118999,41.397958
2018S002366    ,2018,3,25,13,1,0,1,2,2.140986,41.398037
2018S000848    ,2018,1,31,18,1,0,1,2,2.141162,41.39825
2018S003064    ,2018,4,20,22,2,0,2,2,2.164073,41.398413
2018S004749    ,2018,6,20,18,2,0,2,2,2.173183,41.398395
2018S006237    ,2018,8,13,16,1,0,1,2,2.173183,41.398395
2018S002000    ,2018,3,12,13,1,0,1,2,2.168649,41.398399
2018S006253    ,2018,8,14,6,1,0,1,2,2.21088,41.400104
2018S009212    ,2018,12,2,11,1,0,1,2,2.204537,41.392691
2018S001901    ,2018,3,8,21,1,0,1,2,2.149782,41.398339
2018S001034    ,2018,2,7,18,1,0,1,1,2.165914,41.398367
2018S003539    ,2018,5,7,8,1,0,1,2,2.166516,41.398312
2018S006053    ,2018,8,4,21,1,0,1,1,2.133436,41.398135
2018S007408    ,2018,10,2,11,1,0,1,2,2.131794,41.397777
2018S007192    ,2018,9,25,10,1,0,1,2,2.153258,41.398464
2018S007194    ,2018,9,25,12,2,0,2,2,2.153258,41.398464
2018S006948    ,2018,9,15,0,0,0,0,2,2.168228,41.398459
2018S005903    ,2018,7,30,19,1,0,1,2,2.146661,41.398429
2018S006639    ,2018,9,3,8,2,0,2,2,2.168432,41.398425
2018S002940    ,2018,4,17,15,4,0,4,3,2.168649,41.398399
2018S008788    ,2018,11,16,21,0,2,2,5,2.168649,41.398399
2018S005113    ,2018,7,3,10,1,0,1,2,2.168649,41.398399
2018S008135    ,2018,10,25,9,1,0,1,2,2.168217,41.398713
2018S004551    ,2018,6,14,8,1,0,1,2,2.168649,41.398399
2018S003063    ,2018,4,21,0,1,0,1,2,2.168649,41.398399
2018S004506    ,2018,6,12,18,1,0,1,2,2.168649,41.398399
2018S005431    ,2018,7,13,16,1,0,1,2,2.168649,41.398399
2018S001345    ,2018,2,19,14,1,0,1,2,2.168649,41.398399
2018S008746    ,2018,11,15,18,1,0,1,2,2.209741,41.399442
2018S009858    ,2018,12,26,5,1,0,1,1,2.208987,41.398714
2018S003748    ,2018,5,14,11,1,0,1,2,2.141162,41.39825
2018S009185    ,2018,12,1,14,1,0,1,2,2.142274,41.398429
2018S003767    ,2018,5,14,17,1,0,1,2,2.168217,41.398713
2018S002748    ,2018,4,10,20,1,0,1,2,2.168217,41.398713
2018S009399    ,2018,12,9,22,1,0,1,1,2.168217,41.398713
2018S002852    ,2018,4,14,16,1,0,1,2,2.168217,41.398713
2018S009563    ,2018,12,14,14,1,0,1,2,2.168217,41.398713
2018S003185    ,2018,4,25,9,1,0,1,2,2.1777,41.398372
2018S004761    ,2018,6,21,11,1,0,1,2,2.204678,41.398731
2018S008778    ,2018,11,16,17,1,0,1,2,2.179542,41.39856
2018S001370    ,2018,2,20,12,1,0,1,1,2.173183,41.398395
2018S006041    ,2018,8,4,12,1,0,1,2,2.173612,41.398537
2018S000620    ,2018,1,24,8,1,0,1,2,2.168649,41.398399
2018S000048    ,2018,1,3,11,0,0,0,2,2.168649,41.398399
2018S008615    ,2018,11,10,16,1,0,1,2,2.170897,41.398395
2018S009224    ,2018,12,2,23,1,0,1,2,2.143885,41.398353
2018S004266    ,2018,6,1,23,1,0,1,2,2.143885,41.398353
2018S008878    ,2018,11,20,20,1,0,1,1,2.180078,41.398285
2018S008274    ,2018,10,24,16,1,0,1,2,2.180078,41.398285
2018S003454    ,2018,5,3,16,1,0,1,1,2.175427,41.398385
2018S009744    ,2018,12,20,19,1,0,1,4,2.171311,41.398847
2018S008073    ,2018,10,23,19,1,0,1,1,2.149782,41.398339
2018S001135    ,2018,2,10,19,2,0,2,2,2.161835,41.398416
2018S008352    ,2018,10,30,20,2,0,2,1,2.169065,41.398598
2018S002376    ,2018,3,26,14,2,0,2,2,2.169251,41.398714
2018S003543    ,2018,5,7,11,1,0,1,2,2.137401,41.398583
2018S001573    ,2018,2,27,8,1,0,1,2,2.117977,41.398021
2018S002225    ,2018,3,20,8,1,0,1,2,2.117142,41.397691
2018S008038    ,2018,10,22,16,1,0,1,2,2.118015,41.39824
2018S009462    ,2018,12,11,23,2,0,2,2,2.175121,41.398762
2018S009813    ,2018,12,23,15,1,0,1,2,2.173183,41.398395
2018S007932    ,2018,10,19,8,1,0,1,2,2.173183,41.398395
2018S003138    ,2018,4,23,20,1,0,1,2,2.173183,41.398395
2018S004121    ,2018,5,28,11,1,0,1,2,2.173183,41.398395
2018S006368    ,2018,8,20,11,1,0,1,2,2.173183,41.398395
2018S002719    ,2018,4,10,6,1,0,1,2,2.173183,41.398395
2018S003109    ,2018,4,22,20,1,0,1,2,2.173183,41.398395
2018S006234    ,2018,8,13,15,3,0,3,2,2.181199,41.399111
2018S003252    ,2018,4,27,11,1,0,1,2,2.181199,41.399111
2018S000080    ,2018,1,4,13,1,0,1,2,2.181199,41.399111
2018S004466    ,2018,6,10,16,1,0,1,1,2.181199,41.399111
2018S009688    ,2018,12,19,8,1,0,1,2,2.173183,41.398395
2018S003705    ,2018,5,12,14,0,0,0,2,2.126003,41.398417
2018S007151    ,2018,9,22,22,1,0,1,3,2.146661,41.398429
2018S007990    ,2018,10,20,23,2,0,2,3,2.146661,41.398429
2018S009778    ,2018,12,22,3,0,0,0,2,2.2076,41.398916
2018S004636    ,2018,6,18,8,1,0,1,1,2.153258,41.398464
2018S000689    ,2018,1,26,8,1,1,2,1,2.138729,41.398584
2018S006937    ,2018,9,14,14,1,0,1,2,2.173276,41.398688
2018S002914    ,2018,4,16,23,1,0,1,2,2.166516,41.398312
2018S003926    ,2018,5,21,2,0,0,0,1,2.166184,41.3987
2018S003293    ,2018,4,28,9,0,0,0,1,2.166373,41.398644
2018S005833    ,2018,7,27,21,2,0,2,1,2.114746,41.400479
2018S001536    ,2018,2,26,10,2,0,2,3,2.164073,41.398413
2018S006814    ,2018,9,10,10,1,0,1,2,2.164073,41.398413
2018S008101    ,2018,10,24,11,1,0,1,3,2.142759,41.3985
2018S003433    ,2018,5,3,15,1,0,1,2,2.153258,41.398464
2018S008738    ,2018,11,15,13,2,0,2,2,2.153258,41.398464
2018S008129    ,2018,10,25,9,1,0,1,2,2.143503,41.398508
2018S005732    ,2018,7,24,20,1,0,1,1,2.146661,41.398429
2018S005488    ,2018,5,26,20,0,1,1,1,2.167249,41.398705
2018S002800    ,2018,4,12,15,2,0,2,2,2.12608,41.398197
2018S002405    ,2018,3,27,9,2,0,2,2,2.170017,41.398733
2018S005028    ,2018,6,30,0,0,0,0,3,2.171171,41.398742
2018S004392    ,2018,6,7,15,1,0,1,2,2.170897,41.398395
2018S002266    ,2018,3,21,18,1,0,1,2,2.170897,41.398395
2018S005593    ,2018,7,19,16,1,0,1,2,2.170897,41.398395
2018S002170    ,2018,3,18,4,1,0,1,3,2.126003,41.398417
2018S005632    ,2018,7,20,14,1,0,1,2,2.162376,41.398693
2018S007448    ,2018,10,3,9,1,0,1,2,2.169103,41.399164
2018S003241    ,2018,4,26,17,1,0,1,2,2.160354,41.39868
2018S009662    ,2018,12,18,10,1,0,1,2,2.170418,41.399892
2018S001305    ,2018,2,17,15,1,0,1,2,2.133159,41.398492
2018S001926    ,2018,3,9,15,1,0,1,2,2.133154,41.398204
2018S007630    ,2018,10,8,17,2,0,2,2,2.133154,41.398204
2018S005388    ,2018,7,12,10,2,0,2,1,2.204014,41.398976
2018S005321    ,2018,7,9,14,2,0,2,2,2.183703,41.399102
2018S002838    ,2018,4,10,19,1,0,1,2,2.169103,41.399164
2018S001995    ,2018,3,12,11,0,0,0,2,2.18055,41.398972
2018S004372    ,2018,6,6,14,1,0,1,2,2.119846,41.398508
2018S001844    ,2018,3,6,20,1,0,1,1,2.168217,41.398713
2018S009348    ,2018,12,6,22,2,0,2,2,2.169744,41.398839
2018S007067    ,2018,9,20,12,1,0,1,3,2.156804,41.398603
2018S006609    ,2018,8,31,13,0,0,0,1,2.143221,41.398868
2018S003018    ,2018,4,19,21,1,0,1,2,2.143221,41.398868
2018S009126    ,2018,11,17,12,1,0,1,2,2.199489,41.398991
2018S003939    ,2018,5,21,20,1,0,1,1,2.18055,41.398972
2018S004191    ,2018,5,30,19,1,0,1,2,2.144532,41.398814
2018S001558    ,2018,2,26,21,3,0,3,2,2.125775,41.398599
2018S002673    ,2018,4,8,7,1,0,1,2,2.126003,41.398417
2018S009460    ,2018,12,11,14,0,0,0,2,2.125433,41.398668
2018S006988    ,2018,9,17,19,1,0,1,1,2.204014,41.398976
2018S001012    ,2018,2,6,20,1,0,1,2,2.158741,41.398829
2018S000792    ,2018,1,29,22,3,0,3,2,2.158741,41.398829
2018S005829    ,2018,7,27,20,1,0,1,2,2.168217,41.398713
2018S002797    ,2018,4,12,14,1,0,1,2,2.168217,41.398713
2018S006215    ,2018,8,12,13,2,0,2,3,2.167729,41.398949
2018S002908    ,2018,4,16,19,1,0,1,1,2.168217,41.398713
2018S009233    ,2018,12,3,9,1,0,1,2,2.18055,41.398972
2018S008415    ,2018,11,2,13,0,1,1,2,2.181199,41.399111
2018S002904    ,2018,4,16,16,0,0,0,1,2.181199,41.399111
2018S000218    ,2018,1,9,19,1,0,1,2,2.181199,41.399111
2018S005101    ,2018,7,2,22,2,0,2,2,2.181199,41.399111
2018S003497    ,2018,5,5,1,1,0,1,2,2.181199,41.399111
2018S004044    ,2018,5,25,11,1,0,1,2,2.188136,41.399048
2018S000891    ,2018,2,2,11,1,0,1,2,2.181199,41.399111
2018S003479    ,2018,5,4,14,1,0,1,2,2.181199,41.399111
2018S004390    ,2018,6,7,11,2,0,2,1,2.181893,41.39895
2018S009936    ,2018,12,30,6,0,0,0,1,2.181852,41.399287
2018S005065    ,2018,7,1,9,2,0,2,1,2.18164,41.399786
2018S002008    ,2018,3,12,15,1,0,1,2,2.18198,41.399383
2018S004997    ,2018,6,29,0,1,0,1,1,2.156244,41.398915
2018S002713    ,2018,4,9,20,2,0,2,2,2.167503,41.399263
2018S006394    ,2018,8,21,20,1,0,1,2,2.167503,41.399263
2018S009248    ,2018,12,3,17,1,0,1,2,2.167503,41.399263
2018S004774    ,2018,6,21,17,2,0,2,2,2.167989,41.399038
2018S007004    ,2018,9,18,11,1,0,1,3,2.167989,41.399038
2018S007820    ,2018,10,15,10,1,0,1,2,2.178844,41.399225
2018S003830    ,2018,5,16,19,1,0,1,2,2.169138,41.399395
2018S002567    ,2018,4,4,21,0,0,0,2,2.169744,41.398839
2018S007529    ,2018,10,5,14,1,0,1,2,2.169928,41.399132
2018S006434    ,2018,8,23,19,1,0,1,2,2.170685,41.398893
2018S004259    ,2018,6,1,18,2,0,2,2,2.16993,41.399058
2018S001106    ,2018,2,9,13,1,0,1,2,2.169928,41.399132
2018S005165    ,2018,7,4,14,1,0,1,2,2.169744,41.398839
2018S000106    ,2018,1,5,16,1,0,1,2,2.169928,41.399132
2018S002522    ,2018,4,3,15,1,0,1,2,2.169928,41.399132
2018S004296    ,2018,6,3,12,1,0,1,2,2.169565,41.398794
2018S003266    ,2018,4,27,14,1,0,1,2,2.170505,41.399523
2018S005052    ,2018,6,30,17,1,0,1,2,2.170505,41.399523
2018S003998    ,2018,5,23,18,1,0,1,2,2.169927,41.3988
2018S007127    ,2018,9,21,16,1,0,1,2,2.169928,41.399132
2018S001768    ,2018,3,4,15,1,0,1,1,2.170642,41.399067
2018S006261    ,2018,8,14,14,2,0,2,2,2.169928,41.399132
2018S006792    ,2018,9,8,20,0,1,1,2,2.170642,41.399067
2018S009865    ,2018,12,27,1,1,0,1,2,2.20846,41.399781
2018S001420    ,2018,2,21,18,1,0,1,1,2.152556,41.398943
2018S008211    ,2018,10,27,22,3,0,3,2,2.168722,41.399072
2018S007727    ,2018,10,11,11,1,0,1,1,2.154095,41.399005
2018S003622    ,2018,5,10,9,1,0,1,2,2.112767,41.398214
2018S004262    ,2018,6,1,20,1,0,1,2,2.115867,41.402925
2018S006036    ,2018,8,3,15,2,0,2,3,2.113121,41.399005
2018S007516    ,2018,10,4,10,1,0,1,2,2.162944,41.399264
2018S009517    ,2018,12,13,17,1,0,1,2,2.150789,41.398929
2018S007283    ,2018,9,27,20,1,0,1,2,2.188136,41.399048
2018S000432    ,2018,1,17,11,0,0,0,1,2.125785,41.398955
2018S007182    ,2018,9,25,0,2,0,2,3,2.165016,41.398966
2018S007731    ,2018,10,11,15,2,0,2,2,2.209741,41.399442
2018S001616    ,2018,2,28,15,1,0,1,1,2.165243,41.399277
2018S007994    ,2018,10,21,9,2,0,2,1,2.169103,41.399164
2018S004268    ,2018,6,2,0,2,0,2,2,2.169103,41.399164
2018S006356    ,2018,8,19,13,0,0,0,2,2.169103,41.399164
2018S003982    ,2018,5,23,16,1,0,1,2,2.172901,41.401466
2018S002714    ,2018,4,9,19,1,0,1,2,2.172042,41.399254
2018S001219    ,2018,2,14,11,0,0,0,1,2.156396,41.399055
2018S009671    ,2018,12,18,15,1,0,1,2,2.174292,41.399253
2018S007594    ,2018,10,7,13,1,0,1,2,2.174292,41.399253
2018S009100    ,2018,11,28,18,1,0,1,2,2.174292,41.399253
2018S009762    ,2018,12,21,14,1,0,1,1,2.174292,41.399253
2018S008687    ,2018,11,13,15,1,0,1,2,2.174292,41.399253
2018S007775    ,2018,10,13,12,1,0,1,2,2.174292,41.399253
2018S002911    ,2018,4,16,20,1,0,1,2,2.174292,41.399253
2018S004119    ,2018,5,28,12,1,0,1,1,2.173952,41.399212
2018S001210    ,2018,2,13,21,2,0,2,3,2.174292,41.399253
2018S007024    ,2018,9,18,20,1,0,1,1,2.181199,41.399111
2018S004107    ,2018,5,27,22,0,0,0,2,2.180616,41.399261
2018S005280    ,2018,7,9,8,1,0,1,2,2.181199,41.399111
2018S001854    ,2018,3,7,9,1,0,1,2,2.176552,41.399241
2018S008636    ,2018,11,11,10,2,0,2,2,2.181852,41.399287
2018S000440    ,2018,1,17,16,1,0,1,2,2.206124,41.399351
2018S005533    ,2018,7,17,11,0,0,0,1,2.148439,41.39906
2018S009573    ,2018,12,14,21,0,1,1,2,2.183703,41.399102
2018S003963    ,2018,5,22,19,2,0,2,2,2.117619,41.398949
2018S004972    ,2018,6,28,11,1,0,1,2,2.119206,41.398766
2018S001025    ,2018,2,7,14,1,0,1,2,2.127206,41.398831
2018S007663    ,2018,10,9,13,1,0,1,2,2.127206,41.398831
2018S005527    ,2018,7,17,13,1,0,1,2,2.209568,41.399537
2018S000696    ,2018,1,26,11,1,0,1,3,2.209568,41.399537
2018S006728    ,2018,9,6,11,1,0,1,2,2.209568,41.399537
2018S002902    ,2018,4,16,16,2,0,2,2,2.171632,41.399319
2018S009007    ,2018,11,25,2,2,0,2,2,2.171632,41.399319
2018S004178    ,2018,5,30,11,1,0,1,2,2.171632,41.399319
2018S001793    ,2018,3,5,12,1,0,1,3,2.171443,41.39927
2018S009537    ,2018,12,14,7,2,0,2,2,2.169251,41.398714
2018S009756    ,2018,12,21,8,2,0,2,2,2.169138,41.399395
2018S003118    ,2018,4,23,8,1,0,1,2,2.169103,41.399164
2018S001471    ,2018,2,23,13,1,0,1,2,2.169928,41.399132
2018S003609    ,2018,5,9,16,1,0,1,2,2.165243,41.399277
2018S009265    ,2018,12,4,8,1,0,1,2,2.165243,41.399277
2018S000220    ,2018,1,9,19,2,0,2,1,2.165243,41.399277
2018S002019    ,2018,3,12,18,1,0,1,2,2.165243,41.399277
2018S002485    ,2018,3,31,16,1,0,1,2,2.165243,41.399277
2018S003426    ,2018,5,3,11,1,0,1,2,2.165243,41.399277
2018S006765    ,2018,9,7,14,1,0,1,2,2.165243,41.399277
2018S004031    ,2018,5,24,21,1,0,1,2,2.165243,41.399277
2018S002200    ,2018,3,19,10,1,0,1,2,2.165243,41.399277
2018S005118    ,2018,7,3,12,1,0,1,2,2.11656,41.398962
2018S000149    ,2018,1,8,6,1,0,1,2,2.11656,41.398962
2018S001656    ,2018,3,1,15,1,0,1,2,2.11656,41.398962
2018S003462    ,2018,5,3,20,0,0,0,2,2.13414,41.39934
2018S002783    ,2018,4,11,21,1,0,1,2,2.172042,41.399254
2018S002068    ,2018,3,14,16,1,0,1,1,2.156538,41.3992
2018S005723    ,2018,7,24,17,1,0,1,2,2.17165,41.399561
2018S002989    ,2018,4,18,15,1,0,1,2,2.17165,41.399561
2018S008707    ,2018,11,14,16,1,0,1,2,2.174699,41.399352
2018S007475    ,2018,10,4,9,1,0,1,2,2.180441,41.399395
2018S007983    ,2018,10,20,14,1,0,1,2,2.181199,41.399111
2018S000387    ,2018,1,15,18,1,0,1,2,2.180441,41.399395
2018S008053    ,2018,10,23,8,1,0,1,2,2.13414,41.39934
2018S003971    ,2018,5,23,11,1,0,1,2,2.133651,41.399055
2018S003862    ,2018,5,17,21,1,0,1,2,2.133651,41.399055
2018S003755    ,2018,5,14,15,1,1,2,4,2.133737,41.398645
2018S007926    ,2018,10,18,19,1,0,1,2,2.133651,41.399055
2018S005492    ,2018,7,16,9,1,0,1,1,2.13414,41.39934
2018S002696    ,2018,4,9,11,1,0,1,2,2.133737,41.398645
2018S004443    ,2018,6,9,8,1,0,1,2,2.147792,41.399283
2018S009683    ,2018,12,18,13,1,0,1,2,2.132172,41.399237
2018S009317    ,2018,12,5,12,0,0,0,1,2.193147,41.399522
2018S008024    ,2018,10,22,9,1,0,1,2,2.14393,41.399321
2018S002442    ,2018,3,28,19,1,0,1,2,2.14393,41.399321
2018S004243    ,2018,6,1,12,0,0,0,1,2.172042,41.399254
2018S006958    ,2018,9,14,13,0,0,0,1,2.172406,41.399394
2018S004715    ,2018,6,19,17,1,0,1,2,2.115867,41.402925
2018S008157    ,2018,10,25,23,0,0,0,1,2.113597,41.399621
2018S000939    ,2018,2,4,15,3,0,3,3,2.112296,41.397427
2018S009613    ,2018,12,16,22,0,0,1,1,2.115867,41.402925
2018S004876    ,2018,6,25,20,1,0,1,3,2.115867,41.402925
2018S003256    ,2018,4,27,14,2,0,2,2,2.200587,41.399832
2018S008236    ,2018,10,28,16,1,0,1,1,2.167503,41.399263
2018S003666    ,2018,5,11,13,2,0,2,2,2.186702,41.399512
2018S000496    ,2018,1,19,17,1,0,1,2,2.167503,41.399263
2018S002017    ,2018,3,10,18,1,0,1,2,2.113402,41.400291
2018S003853    ,2018,5,17,12,1,0,1,6,2.112579,41.397293
2018S001786    ,2018,3,5,10,2,0,2,2,2.113402,41.400291
2018S007687    ,2018,10,10,7,1,0,1,2,2.113402,41.400291
2018S003306    ,2018,4,28,13,2,0,2,2,2.113402,41.400291
2018S004171    ,2018,5,30,9,2,0,2,4,2.113402,41.400291
2018S002216    ,2018,3,19,13,3,0,3,3,2.113402,41.400291
2018S007905    ,2018,10,18,13,3,0,3,3,2.113402,41.400291
2018S009488    ,2018,12,12,20,1,0,1,2,2.113402,41.400291
2018S006131    ,2018,8,9,8,1,0,1,2,2.145578,41.399441
2018S007337    ,2018,9,29,21,1,0,1,2,2.189312,41.399922
2018S005599    ,2018,7,19,17,1,0,1,2,2.172538,41.399491
2018S004241    ,2018,6,1,11,6,0,6,3,2.17317,41.400095
2018S006423    ,2018,8,23,11,0,0,0,1,2.12166,41.399104
2018S003225    ,2018,4,26,14,1,0,1,1,2.120894,41.399045
2018S002955    ,2018,4,17,11,1,0,1,2,2.136054,41.399261
2018S004004    ,2018,5,24,8,1,0,1,2,2.124189,41.39959
2018S006433    ,2018,8,23,16,1,0,1,2,2.123923,41.399348
2018S007564    ,2018,10,6,11,1,0,1,2,2.124189,41.39959
2018S004570    ,2018,6,14,17,1,0,1,2,2.124189,41.39959
2018S002457    ,2018,3,29,9,1,0,1,2,2.130475,41.399289
2018S005686    ,2018,7,23,9,2,0,2,2,2.130475,41.399289
2018S009876    ,2018,12,27,16,2,0,2,2,2.174699,41.399352
2018S002199    ,2018,3,19,10,1,0,1,2,2.174292,41.399253
2018S001311    ,2018,2,17,15,1,0,1,2,2.174292,41.399253
2018S009152    ,2018,11,30,10,1,0,1,2,2.174439,41.399561
2018S000239    ,2018,1,10,20,1,0,1,1,2.116981,41.399322
2018S005897    ,2018,7,31,16,1,0,1,2,2.125053,41.399166
2018S002081    ,2018,3,14,15,1,0,1,2,2.125053,41.399166
2018S006411    ,2018,8,22,16,1,0,1,2,2.167503,41.399263
2018S004386    ,2018,6,7,7,2,0,2,2,2.167503,41.399263
2018S008247    ,2018,10,29,11,1,0,1,2,2.167503,41.399263
2018S006199    ,2018,8,11,17,2,0,2,2,2.167503,41.399263
2018S007069    ,2018,9,20,14,3,0,3,2,2.182325,41.399642
2018S007810    ,2018,10,14,23,1,0,1,2,2.182325,41.399642
2018S000705    ,2018,1,26,14,1,0,1,2,2.169936,41.399124
2018S007827    ,2018,10,15,14,1,0,1,2,2.170505,41.399523
2018S001354    ,2018,2,19,19,1,0,1,2,2.11774,41.399134
2018S006643    ,2018,9,3,10,1,0,1,2,2.14393,41.399321
2018S000763    ,2018,1,28,20,1,0,1,2,2.174439,41.399561
2018S006124    ,2018,8,8,23,1,0,1,1,2.167503,41.399263
2018S003635    ,2018,5,10,16,1,0,1,2,2.17317,41.400095
2018S001125    ,2018,2,10,11,1,0,1,2,2.189312,41.399922
2018S007420    ,2018,10,2,16,1,0,1,1,2.182325,41.399642
2018S000544    ,2018,1,21,3,1,0,1,2,2.182434,41.399724
2018S000134    ,2018,1,7,6,1,0,1,1,2.132172,41.399237
2018S009220    ,2018,12,2,19,4,0,4,2,2.172538,41.399491
2018S002326    ,2018,3,23,15,0,1,1,3,2.150388,41.399425
2018S003732    ,2018,5,13,20,1,0,1,1,2.182427,41.40007
2018S003733    ,2018,5,13,16,1,0,1,2,2.210348,41.399862
2018S002564    ,2018,4,4,20,1,0,1,2,2.17317,41.400095
2018S003883    ,2018,5,18,16,1,0,1,2,2.17317,41.400095
2018S009729    ,2018,12,20,13,2,0,2,2,2.14393,41.399321
2018S003789    ,2018,5,15,14,1,0,1,2,2.182427,41.40007
2018S001604    ,2018,2,28,5,1,0,1,2,2.182427,41.40007
2018S006776    ,2018,9,7,20,1,0,1,1,2.182427,41.40007
2018S007180    ,2018,9,24,20,1,0,1,2,2.182427,41.40007
2018S002504    ,2018,4,1,22,1,0,1,2,2.126634,41.399327
2018S000639    ,2018,1,24,18,1,0,1,2,2.166823,41.399641
2018S004534    ,2018,6,13,17,1,0,1,1,2.151693,41.399522
2018S001766    ,2018,3,4,14,3,0,3,2,2.179953,41.400065
2018S008092    ,2018,10,24,8,2,0,2,2,2.179953,41.400065
2018S008004    ,2018,10,21,20,1,0,1,2,2.179953,41.400065
2018S006028    ,2018,8,3,22,1,0,1,2,2.179953,41.400065
2018S002173    ,2018,3,18,11,1,0,1,2,2.170126,41.399676
2018S005190    ,2018,7,5,18,1,0,1,2,2.168211,41.398233
2018S000052    ,2018,1,3,13,1,0,1,2,2.138727,41.399276
2018S007857    ,2018,10,16,16,1,0,1,2,2.138727,41.399276
2018S004032    ,2018,5,24,22,1,0,1,2,2.14393,41.399321
2018S005471    ,2018,7,15,16,2,0,2,2,2.171632,41.399319
2018S003686    ,2018,5,11,19,1,0,1,2,2.124189,41.39959
2018S008498    ,2018,11,6,17,1,0,1,2,2.124189,41.39959
2018S000562    ,2018,1,22,10,1,0,1,1,2.181852,41.399287
2018S007492    ,2018,10,4,15,1,0,1,1,2.180783,41.399788
2018S009066    ,2018,11,27,15,1,0,1,2,2.17317,41.400095
2018S000569    ,2018,1,22,14,1,0,1,2,2.169936,41.399124
2018S007509    ,2018,10,3,20,1,0,1,2,2.169592,41.399715
2018S004051    ,2018,5,25,15,1,0,1,2,2.177455,41.399776
2018S006770    ,2018,9,7,13,1,0,1,2,2.157203,41.399592
2018S004974    ,2018,6,28,11,1,0,1,2,2.163702,41.399684
2018S003753    ,2018,5,14,12,1,0,1,2,2.17317,41.400095
2018S000055    ,2018,1,3,17,1,0,1,2,2.17317,41.400095
2018S002873    ,2018,4,15,14,1,0,1,2,2.17317,41.400095
2018S003370    ,2018,5,2,0,1,0,1,2,2.17317,41.400095
2018S004993    ,2018,6,28,21,1,0,1,2,2.119786,41.39936
2018S002108    ,2018,3,15,8,1,0,1,2,2.119853,41.39917
2018S003480    ,2018,5,4,15,1,0,1,2,2.134527,41.399474
2018S007071    ,2018,9,20,14,1,0,1,2,2.13414,41.39934
2018S004663    ,2018,6,18,20,2,0,2,1,2.127002,41.399429
2018S008311    ,2018,10,30,10,1,0,1,2,2.179451,41.39983
2018S006518    ,2018,8,27,18,1,0,1,1,2.171662,41.399815
2018S009704    ,2018,12,19,16,1,0,1,2,2.168634,41.400116
2018S009679    ,2018,12,18,20,1,0,1,1,2.168634,41.400116
2018S004361    ,2018,6,6,8,1,0,1,2,2.148299,41.399671
2018S006604    ,2018,8,31,11,2,0,2,2,2.148299,41.399671
2018S006925    ,2018,9,14,4,2,0,2,2,2.148299,41.399671
2018S008563    ,2018,11,8,17,1,0,1,2,2.148299,41.399671
2018S009861    ,2018,12,26,14,1,0,1,2,2.148299,41.399671
2018S001263    ,2018,2,15,18,1,0,1,2,2.177703,41.400093
2018S004525    ,2018,6,12,13,0,0,0,1,2.120368,41.399565
2018S003183    ,2018,4,25,7,1,0,1,2,2.17165,41.399561
2018S000272    ,2018,1,12,9,1,0,1,2,2.17165,41.399561
2018S001744    ,2018,3,3,13,1,0,1,2,2.149904,41.399745
2018S009566    ,2018,12,14,15,0,0,0,1,2.150479,41.399707
2018S007640    ,2018,10,8,17,1,0,1,2,2.169415,41.399846
2018S005182    ,2018,7,5,13,0,1,1,1,2.169592,41.399715
2018S000635    ,2018,1,24,16,1,0,1,2,2.179953,41.400065
2018S002426    ,2018,3,27,23,1,0,1,2,2.189312,41.399922
2018S009344    ,2018,12,6,16,1,0,1,2,2.144837,41.399892
2018S009919    ,2018,12,29,2,1,0,1,1,2.144837,41.399892
2018S007262    ,2018,9,27,10,1,0,1,2,2.149904,41.399745
2018S003083    ,2018,4,21,13,3,0,3,2,2.124223,41.399825
2018S004326    ,2018,6,5,1,1,0,1,2,2.166375,41.400128
